Step,PolicyLoss,ValueLoss,EntropyLoss,OutboundLoss,WeightsPolicyLoss,ExplorationLoss,RewardPerEpisode
0,17238.1171875,205641.9375,-0.3509363830089569,0.02186877839267254,7.176952362060547,17231.291015625
1,7333.34033203125,200054.453125,-0.3807555139064789,0.02165077067911625,7.175224304199219,7326.5458984375
2,33868.234375,134117.90625,-0.3585987985134125,0.021031247451901436,7.1735168457031255,33861.421875
3,23635.365234375,69881.453125,-0.3600550591945648,0.020285284146666527,7.17181396484375,23628.552734375
4,45879.6640625,104639.203125,-0.3579733967781067,0.02240549959242344,7.170114898681641,45872.8515625
5,3257.345947265625,280314.3125,-0.3625783622264862,0.01890517584979534,7.168416595458985,3250.5400390625
6,-17168.765625,218872.625,-0.3729599416255951,0.019660886377096176,7.1667221069335945,-17175.55859375
7,19848.076171875,93410.7734375,-0.36686578392982483,0.021861039102077484,7.165037536621094,19841.279296875
8,40951.75390625,128767.5703125,-0.35948050022125244,0.020150020718574524,7.163359069824219,40944.94921875
9,10057.3291015625,189925.203125,-0.368605375289917,0.017315570265054703,7.161683654785157,10050.53515625
10,43092.50390625,113598.6953125,-0.3604353964328766,0.02053997665643692,7.1600181579589846,43085.703125
11,-182.54115295410156,18801.853515625,-0.3713795840740204,0.019807562232017517,7.158351135253906,-189.328125
12,-1986.0240478515625,144981.046875,-0.3448490798473358,0.011360115371644497,7.156686401367188,-1992.8359375
13,-152722.390625,182864.015625,-0.358405739068985,0.02284368686378002,7.155027008056641,-152729.1875
14,-137675.390625,123729.2109375,-0.3646078109741211,0.02119205892086029,7.153373718261719,-137682.1875
15,-265433.46875,249072.546875,-0.39327457547187805,0.01693062297999859,7.151725769042969,-265440.21875
16,-78554.5625,204406.828125,-0.39107629656791687,0.019295265898108482,7.150077819824219,-78561.3203125
17,-58326.171875,14798.1318359375,-0.38050517439842224,0.021706128492951393,7.148441314697266,-58332.94140625
18,-210787.703125,149958.390625,-0.36850884556770325,0.018361425027251244,7.146807861328125,-210794.46875
19,-245903.40625,146414.96875,-0.3637385070323944,0.02267502248287201,7.145181274414063,-245910.1875
20,-13988.498046875,211486.734375,-0.34791696071624756,0.02126186713576317,7.143556213378907,-13995.2939453125
21,-179816.15625,126728.421875,-0.36974674463272095,0.022404177114367485,7.141933441162109,-179822.921875
22,-141074.921875,79111.2890625,-0.37678608298301697,0.021314209327101707,7.140312194824219,-141081.6875
23,-113487.1640625,43226.78515625,-0.382654070854187,0.022625315934419632,7.138692474365235,-113493.921875
24,-39891.76953125,113731.796875,-0.36866846680641174,0.02061832882463932,7.13707504272461,-39898.5390625
25,-270769.0625,60895.5078125,-0.36354121565818787,0.011661880649626255,7.135459136962891,-270775.8125
26,102891.09375,101.36775207519531,-0.3198223412036896,0.02083304151892662,7.1338447570800785,102884.28125
27,-95475.25,109193.6015625,-0.3220745325088501,0.018992166966199875,7.132250213623047,-95482.0625
28,-104203.359375,78061.5625,-0.31399616599082947,0.01937951147556305,7.130663299560547,-104210.1796875
29,-106985.9296875,176507.75,-0.3696151375770569,0.020252961665391922,7.12907943725586,-106992.6953125
30,-147543.859375,198453.859375,-0.3459782302379608,0.020039044320583344,7.12750244140625,-147550.640625
31,-140683.15625,161681.125,-0.3471042215824127,0.02008942887187004,7.1259300231933596,-140689.9375
32,-69478.609375,111424.0859375,-0.31374356150627136,0.02226288430392742,7.124360656738282,-69485.421875
33,-80475.6171875,56737.125,-0.33047452569007874,0.019069252535700798,7.12279281616211,-80482.4140625
34,-112151.4140625,46821.42578125,-0.3275400400161743,0.021188128739595413,7.121227264404297,-112158.2109375
35,-38926.203125,79056.8828125,-0.34113427996635437,0.0204163808375597,7.1196640014648445,-38932.984375
36,-114020.890625,11693.5771484375,-0.31746476888656616,0.019216833636164665,7.118103790283204,-114027.6875
37,-70951.625,44303.25,-0.31423941254615784,0.020814985036849976,7.116545867919922,-70958.4296875
38,-136537.515625,3842.97607421875,-0.31972384452819824,0.009607150219380856,7.114990997314454,-136544.3125
39,-163749.25,50952.21484375,-0.3193081319332123,0.020274972543120384,7.113436889648438,-163756.046875
40,-234176.96875,93698.40625,-0.3090006411075592,0.020247353240847588,7.111907958984375,-234183.765625
41,-198728.21875,53849.99609375,-0.31700465083122253,0.020035486668348312,7.110385894775391,-198735.015625
42,66872.0703125,613.2666625976562,-0.3207353949546814,0.021792277693748474,7.10886459350586,66865.28125
43,-236088.359375,80014.59375,-0.32426711916923523,0.02209785021841526,7.10736083984375,-236095.140625
44,-204498.171875,56557.16015625,-0.32844576239585876,0.018982192501425743,7.105863189697266,-204504.953125
45,-124388.59375,68464.1953125,-0.33459028601646423,0.023186663165688515,7.104367065429688,-124395.359375
46,-244351.6875,75627.5703125,-0.33359938859939575,0.019653109833598137,7.102873229980469,-244358.46875
47,-302177.21875,113937.859375,-0.33426186442375183,0.01823076419532299,7.101387023925781,-302183.96875
48,-131313.421875,12208.0888671875,-0.3319612443447113,0.021254494786262512,7.099901580810547,-131320.1875
49,-137797.703125,39033.5,-0.3189050257205963,0.021147165447473526,7.098419189453125,-137804.484375
50,-262595.28125,109219.03125,-0.3252277076244354,0.020029453560709953,7.0969383239746096,-262602.0625
51,-136300.6875,26494.6328125,-0.31618162989616394,0.01060766912996769,7.095462036132813,-136307.46875
52,-9787.7373046875,61691.64453125,-0.3548779785633087,0.01715356856584549,7.0939880371093755,-9794.4765625
53,896.610595703125,1560.5968017578125,-0.3513309061527252,0.017242880538105965,7.092539978027344,889.869384765625
